Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Item_Visibility,Item_Visibility_MeanRatio,Item_Weight,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9,Outlet_Identifier,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Years,source
0,0,1,FDQ07,219.8456,1547.3192,0,1,0,0.086983591,0.9178236839370925,15.099999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDI20,212.8586,422.1172,0,1,0,0.064547828,1.464116672544879,19.1,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCM06,155.6656,3243.7776,0,0,1,0.075361182,0.9251308226845464,7.4750000000000005,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDL15,152.5682,152.4682,0,1,0,0.081651443,1.531537195135629,17.849999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,1,0,NCL29,159.1604,633.8416,0,0,1,0.190711254,1.543171262788592,9.695,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDB32,94.7778,1314.2892,0,1,0,0.023585598,0.879676603199612,20.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDJ16,58.6246,868.8689999999999,0,1,0,0.11506426300000001,1.0006230334675288,9.195,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDJ32,60.4536,183.7608,0,1,0,0.057909547,1.039006354799888,10.695,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDO12,195.8452,4893.63,0,1,0,0.054920145999999996,1.3308047746359317,15.75,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCB18,86.9514,1416.8224,0,0,1,0.041291168999999996,0.8747287895856505,19.6,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDO37,229.1326,7393.0432,0,1,0,0.021273161000000002,1.0321817868317735,8.06,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDV13,86.1856,703.0848,0,1,0,0.02758789,0.9982383490632125,17.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDF52,182.3292,182.4292,0,1,0,0.11178154,1.6053341603864217,9.3,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDY11,65.4142,1516.0266,0,1,0,0.02960641,1.0006230444890656,6.71,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDL20,109.4886,1667.829,0,1,0,0.129140919,1.033406839405823,17.1,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDS45,105.9622,1693.7952,0,1,0,0.029555772999999997,0.8765027733373436,5.175,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,DRJ13,159.6578,962.7468,1,0,0,0.063146492,0.9334195290313886,12.65,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDR37,181.2292,4195.8716,0,1,0,0.066352552,1.0345310436606043,16.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDS23,129.7994,385.4982,0,1,0,0.246678647,1.614810591527824,4.634999999999999,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDX13,249.5092,2241.0828,0,1,0,0.047977607,0.9630054061239604,7.725,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDT49,104.82799999999999,1278.336,0,1,0,0.15171264199999998,1.0390063576130093,7.0,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDY13,76.667,1531.34,0,1,0,0.030174246000000002,0.9237238288885815,12.1,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDD47,171.8448,852.2239999999999,0,1,0,0.23836644199999998,1.464116668341066,7.6,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDF20,195.6768,394.1536,0,1,0,0.055603753,1.4641166723221817,12.85,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDS32,142.4838,1264.3542,0,1,0,0.029648306,0.9585834874000806,17.75,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDJ44,175.0396,4012.1108,0,1,0,0.105812357,0.9251308195641412,12.299999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCY30,182.5976,3078.6592,0,0,1,0.02593166,0.9215224183657417,20.25,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDK33,214.75599999999997,213.05599999999998,0,1,0,0.019671473000000002,1.5315372339389806,17.849999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDO31,79.596,1438.128,0,1,0,0.028982682000000003,0.8747287889975459,6.76,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDG10,57.6588,400.8116,0,1,0,0.019153299,1.5315372239656748,6.630000000000001,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,DRI49,82.4276,1218.414,1,0,0,0.184254826,1.00313953626553,14.15,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCA05,150.4734,1187.7872,0,0,1,0.025169702999999998,1.029094198705902,20.75,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDZ13,48.935,798.96,0,1,0,0.153494979,1.0366184194540817,7.84,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,DRI25,56.6614,1492.0578,1,0,0,0.034093202999999996,0.9348909975664192,19.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCA29,169.8106,171.1106,0,0,1,0.045655118,1.6047756904433341,10.5,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDX43,167.95,166.45,0,1,0,0.142732848,1.9284042938514816,5.655,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDZ08,83.6592,1320.9472,0,1,0,0.110163385,1.1257009153076014,12.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDC58,44.6428,615.1992,0,1,0,0.041934387000000004,1.3308047778716192,10.195,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCD54,146.3786,5056.751,0,0,1,0.028868467000000002,0.9178236770585781,21.099999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDM24,151.7366,3325.0052,0,1,0,0.07931236700000001,1.0367639536389102,6.135,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDS12,124.6362,2390.8878,0,1,0,0.174085625,0.8745633877841505,9.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCN55,241.2538,5287.7836,0,0,1,0.05973284400000001,1.0409182729392514,14.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCP06,151.4366,1511.366,0,0,1,0.039245805,0.929632599693264,20.7,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDB41,48.1718,709.077,0,1,0,0.097510482,0.876502763458608,19.0,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDJ16,59.6246,1100.5674,0,1,0,0.114885647,0.9990697511617457,9.195,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCB18,89.7514,88.5514,0,0,1,0.072295507,1.5315371994091744,19.599999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDH38,115.5808,3749.7856,0,1,0,0.010436256,0.9221154819307193,6.425,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDE59,34.0532,179.766,0,1,0,0.104257037,1.5560143913250142,12.15,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCF30,125.2362,1384.1982,0,0,1,0.126440335,0.8760887641527055,17.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDE35,59.8904,1757.7120000000002,0,1,0,0.0414107354,1.0,7.0600000000000005,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDP49,55.8614,110.5228,0,1,0,0.12096585300000001,1.8000222700312738,9.0,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,1,0,NCQ05,152.0708,2106.5912,0,0,1,0.01821854,1.0,11.394999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDP49,55.0614,442.0912,0,1,0,0.069031467,1.0272169777774307,9.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDT12,226.6062,677.1186,0,1,0,0.049823839,1.0371328157504014,6.215,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCM06,154.2656,308.9312,0,0,1,0.126752975,1.556014395308499,7.475,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDV23,123.2046,3237.1196,0,1,0,0.10626789999999998,1.0289410438806683,11.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDA44,58.193000000000005,848.895,0,1,0,0.053305463,0.9310779396517298,19.7,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,DRD27,97.6042,1488.0629999999999,1,0,0,0.023820082000000003,1.1593826969796484,18.75,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCK53,101.2042,2281.6966,0,0,1,0.037549969,0.9573363042482045,11.6,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCF19,48.0034,923.4646,0,0,1,0.03525175,0.8782920551576903,13.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCY18,174.7054,6303.7944,0,0,1,0.031200065,0.9310779226807513,7.285,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDN56,145.4786,5779.144,0,1,0,0.106538757,0.8704928778046571,5.46,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCI55,121.5414,4020.7662,0,0,1,0.012673238,1.0006230682217905,18.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDB28,195.9426,2570.6538,0,1,0,0.09330766800000001,0.9288589852361654,6.615,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCA18,115.7492,579.246,0,0,1,0.056191301,0.9315179295477422,10.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDC46,182.6266,3504.1054,0,1,0,0.116542484,0.9296326033695281,17.7,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCZ42,235.8248,4266.4464,0,0,1,0.011285795,1.024572836786141,10.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,DRA59,186.6924,7033.5112,1,0,0,0.127308434,0.9544539613052603,8.269999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,DRB25,106.2938,1715.1008,1,0,0,0.069742672,0.8782920712230051,12.3,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDE24,143.0812,3704.5112,0,1,0,0.093010026,0.8704928772157832,14.849999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDA57,41.648,759.012,0,1,0,0.03961061,0.9982383418500871,18.85,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDZ46,108.7228,1326.2736,0,1,0,0.069514712,1.0047208943186152,7.485,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDX39,210.1586,422.1172,0,1,0,0.083147702,1.556014395357629,14.3,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDW35,42.7454,419.454,0,1,0,0.011106465,0.9237238208579777,10.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDZ55,158.792,4474.1759999999995,0,1,0,0.02528566,0.9942317240730802,6.055,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDI04,197.1426,3954.8520000000003,0,1,0,0.07285175599999999,0.8740008587436308,13.65,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDU46,85.354,2077.2960000000003,0,1,0,0.011072421,0.9251308351962804,10.299999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDE14,98.87,2197.14,0,1,0,0.031494041,1.0006230414434536,13.65,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDX23,94.4436,1134.5232,0,1,0,0.029667053,0.9288589707890286,6.445,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCN18,111.9544,1565.9616,0,0,1,0.09363083712499999,1.0,8.895,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDR02,110.1886,1334.2632,0,1,0,0.022099982,0.8760887661472112,16.7,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDH04,89.6488,1267.6832,0,1,0,0.011372972,0.8747287780338842,6.115,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDZ51,96.9094,190.4188,0,1,0,0.09131023699999999,1.7437144773970246,11.3,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,FDR15,153.2314,2326.971,0,1,0,0.033437991,0.8747287850849447,9.3,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCQ30,123.0414,1583.9382,0,0,1,0.029117482000000004,0.8760887551406105,7.725,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDW45,145.3418,882.8508,0,1,0,0.039071642000000004,0.9310779470686998,18.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDQ52,249.4434,5960.2416,0,1,0,0.119362409,0.9294568192195394,17.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDM01,102.9332,3691.1952,0,1,0,0.094109236,1.1364427317830736,7.894999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDE21,114.9492,1737.7379999999998,0,1,0,0.02299122,0.9600767566317615,12.8,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDH28,38.8506,341.5554,0,1,0,0.110010191,0.9579524679213482,15.85,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDQ56,82.7908,83.8908,0,1,0,0.17674825800000002,1.556014397033661,6.59,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,0,1,DRM49,43.0086,713.7376,1,0,0,0.133071709625,1.0,6.11,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,1,0,NCI29,139.9154,4963.539000000001,0,0,1,0.032463574,0.9251308229365074,8.6,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDW44,170.1448,1874.8928,0,1,0,0.035222502999999995,0.9315179278937349,9.5,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDR10,163.7552,1787.0072,0,1,0,0.010055503,0.9310779092823315,17.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDO60,43.5086,401.4774,0,1,0,0.034363028999999996,1.0370083620760022,20.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDG08,171.9764,2404.8696,0,1,0,0.1608149465555556,1.0,13.15,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDP10,106.5622,1482.0708,0,1,0,0.128349909,0.876502765227166,19.0,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDG45,213.7902,5946.9256,0,1,0,0.128760294,1.3558161854402997,8.1,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRM47,192.3846,4586.0304,1,0,0,0.043964058,0.9334195234755669,9.3,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDO40,148.9392,3728.48,0,1,0,0.032470108,0.9251308260527812,17.099999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,DRE37,187.0872,3214.4824,1,0,0,0.094603404,1.0317580633738574,13.5,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDX13,248.3092,6474.2392,0,1,0,0.047743195,0.9583002939398465,7.725,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDE21,115.3492,3823.0236,0,1,0,0.0239472728,1.0,12.799999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCU53,165.7842,165.7842,0,0,1,0.07155776900000001,1.7342856265046465,5.485,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCH07,157.2604,316.9208,0,0,1,0.155105614,1.464116668230616,13.15,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDJ07,118.415,1747.725,0,1,0,0.014505108000000001,1.0427686360726136,7.26,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDB46,213.7244,4022.7636,0,1,0,0.093909644,1.0006230356440238,10.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,DRL01,232.4958,2804.3496,1,0,0,0.077157727,0.9583971453948479,19.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDN57,143.5154,567.2616,0,1,0,0.094957079,1.6148105931349224,18.25,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDO38,78.9986,2259.0594,0,1,0,0.07248632599999999,0.9251308155557266,17.25,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDA45,177.637,2999.429,0,1,0,0.155694794,1.1448817110044684,21.25,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDP27,190.953,379.506,0,1,0,0.20914265,1.5315372013273745,8.155,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,DRG36,171.8106,3935.5438,1,0,0,0.095298849,0.9982383459820438,14.15,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,DRL47,127.4362,1510.0344,1,0,0,0.038736781,1.0277767832251168,19.7,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCA05,148.2734,296.9468,0,0,1,0.044000492,1.799014118577619,20.75,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDL38,89.9172,1516.6924,0,1,0,0.014720848,0.8740009036719999,13.8,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDC32,94.0462,555.2772,0,1,0,0.099090261,0.8745633915503351,18.35,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCI06,179.266,5033.448,0,0,1,0.047814463,0.8765027743764553,11.3,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDI05,76.5354,1655.1788,0,1,0,0.127066966,0.9237238305751907,8.35,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDR52,191.8846,1146.5076,0,1,0,0.07647472799999999,0.8796766154854937,12.65,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDU26,120.3782,1668.4948,0,1,0,0.042860025999999996,0.8796766092366398,16.7,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDG33,173.6764,858.882,0,1,0,0.141033536,0.8796766148079251,5.365,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDE38,164.2842,2818.3314,0,1,0,0.044607161,0.9222899157711631,6.52,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDI35,182.4634,5452.901999999999,0,1,0,0.041283361,0.9988808267659685,14.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDN23,146.0444,2612.5992,0,1,0,0.075444922,0.998238344672084,6.575,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCP54,124.37299999999999,2093.9410000000003,0,0,1,0.035143024,0.9988808359788118,15.35,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDO39,183.7608,2940.1728,0,1,0,0.13725257,1.0274027429681583,6.985,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCT17,186.6214,2261.0568,0,0,1,0.041831007999999996,0.9982383414990589,10.8,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCK30,254.3698,4566.0564,0,0,1,0.060967038,0.9294568201544784,14.85,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDM24,152.7366,1813.6392,0,1,0,0.078943221,1.0319385111397599,6.134999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDA35,120.8072,4287.752,0,1,0,0.053837561,0.9990697550733283,14.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCM07,83.2908,1258.362,0,0,1,0.039928582000000004,0.9215224137073124,9.395,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDD09,179.6976,1810.976,0,1,0,0.021617996,1.0424819650458081,13.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDW07,88.7514,1062.6168,0,1,0,0.14349595199999998,0.9348909834929042,18.0,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDM27,158.7946,5522.811,0,1,0,0.157701958,1.0226181779593941,12.349999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCY53,111.0544,894.8352,0,0,1,0.058719568,1.031682306932324,20.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDA10,123.2072,1225.072,0,1,0,0.14261818199999998,1.0374627994974575,20.35,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRB24,156.4656,2162.5184,1,0,0,0.020573334,0.9988808108937464,8.785,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCN53,35.4874,1693.7952,0,0,1,0.030208465,0.8704928769604922,5.175,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDA31,171.708,3115.9440000000004,0,1,0,0.11023479300000001,0.9315179196168707,7.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
